time,step,hour,shift_id,normal_queue,priority_queue,wip_total,completed_jobs,defect_rate,defects,energy_consumption,operator_load,operator_skill,operator_fatigue,machine_A_status,machine_B_status,machine_C_status,machine_A_speed,machine_B_speed,machine_C_speed,maintenance_A,maintenance_B,maintenance_C,demand_spike_flag,queue_length,lead_time,machine_status
1763.0,1763,5,3,137.0,0.0,137.0,2,0.12124421546963042,0,3.4998288401654207,0.6316435285451883,0.8251820739165823,0.4916998583212619,1,0,0,2.3747860502067764,0.0,0.0,0,0,0,0,137.0,68.5,0.3333333333333333
1764.0,1764,6,1,137.0,0.0,137.0,3,0.1210049517429939,0,4.3227885314790635,0.6306864736386423,0.8379673484493124,0.4956998583212619,1,0,0,3.4034856643488296,0.0,0.0,0,0,0,0,137.0,45.666666666666664,0.3333333333333333
1765.0,1765,6,1,135.0,0.0,135.0,3,0.12079909475897,0,4.182035493417058,0.6298630457025466,0.8500844881297909,0.4996998583212619,1,0,0,3.227544366771323,0.0,0.0,0,0,0,0,135.0,45.0,0.3333333333333333
1766.0,1766,6,1,133.0,0.0,133.0,3,0.12062688306590916,0,4.1025810109604945,0.6291741989303032,0.8615287219910073,0.5036998583212619,1,0,0,3.128226263700618,0.0,0.0,0,0,0,0,133.0,44.333333333333336,0.3333333333333333
1767.0,1767,6,1,131.0,0.0,131.0,3,0.12048821249868201,0,4.224032753446663,0.6286195166613947,0.8723021333355505,0.5076998583212619,1,0,0,3.2800409418083287,0.0,0.0,0,0,0,0,131.0,43.666666666666664,0.3333333333333333
1768.0,1768,6,1,131.0,0.0,131.0,3,0.12038267568577218,1,4.545562247088829,0.6281973694097553,0.882412869593747,0.5116998583212619,1,0,0,3.6819528088610363,0.0,0.0,0,0,0,0,131.0,43.666666666666664,0.3333333333333333
1769.0,1769,6,1,130.0,0.0,130.0,2,0.12030960344338325,1,4.17392002968077,0.6279050804401997,0.8918743144415255,0.5156998583212619,1,0,0,3.2174000371009623,0.0,0.0,0,0,0,0,130.0,65.0,0.3333333333333333
1770.0,1770,7,1,139.0,0.0,139.0,3,0.12026810643697661,0,3.967027928493499,0.627739092414573,0.9007042545696586,0.5196998583212619,1,0,0,2.958784910616874,0.0,0.0,0,0,0,0,139.0,46.333333333333336,0.3333333333333333
1771.0,1771,7,1,139.0,0.0,139.0,3,0.12025711576816445,0,4.151755446597366,0.6276951297393244,0.9089240679459014,0.5236998583212619,1,0,0,3.1896943082467075,0.0,0.0,0,0,0,0,139.0,46.333333333333336,0.3333333333333333
1772.0,1772,7,1,138.0,0.0,138.0,2,0.12027542143623365,1,4.278876615959844,0.6277683524116012,0.9165579545845175,0.5276998583212619,1,0,0,3.3485957699498052,0.0,0.0,0,0,0,0,138.0,69.0,0.3333333333333333
1773.0,1773,7,1,137.0,0.0,137.0,4,0.12032170790730598,0,4.42388355730434,0.6279534982958905,0.9236322251630709,0.5316998583212619,1,0,0,3.529854446630424,0.0,0.0,0,0,0,0,137.0,34.25,0.3333333333333333
1774.0,1774,7,1,136.0,0.0,136.0,3,0.12039458628464851,0,4.320390970406014,0.6282450118052607,0.9301746576162202,0.5356998583212619,1,0,0,3.400488713007517,0.0,0.0,0,0,0,0,136.0,45.333333333333336,0.3333333333333333
1775.0,1775,7,1,135.0,0.0,135.0,3,0.12049262280097951,0,4.0369647349479525,0.6286371578705847,0.9362139272896006,0.5396998583212619,1,0,0,3.04620591868494,0.0,0.0,0,0,0,0,135.0,45.0,0.3333333333333333
1776.0,1776,8,1,133.0,0.0,133.0,5,0.11470900636160292,0,6.130731609907769,0.672169358779745,0.35822088754574566,0.3595338407222352,1,1,0,2.6316426554917918,2.1567718568929197,0.0,0,0,0,0,133.0,26.6,0.6666666666666666
1777.0,1777,8,1,129.0,0.0,129.0,5,0.11483074710337024,0,6.707361602589279,0.6726563217468142,0.36378607271039926,0.3635338407222352,1,1,0,3.2001082413126465,2.3090937619239513,0.0,0,0,0,0,129.0,25.8,0.6666666666666666
1778.0,1778,8,1,128.0,0.0,128.0,5,0.11492878361970121,0,6.370089563036275,0.6730484678121382,0.36982534238377957,0.3675338407222352,1,1,0,2.7284327552702337,2.3591791985251103,0.0,0,0,0,0,128.0,25.6,0.6666666666666666
1779.0,1779,8,1,125.0,0.0,125.0,5,0.11500166199704373,0,6.2624273446268495,0.6733399813215083,0.37636777483692907,0.3715338407222352,1,1,0,2.7805392296930234,2.172494951090539,0.0,0,0,0,0,125.0,25.0,0.6666666666666666
1780.0,1780,8,1,122.0,0.0,122.0,5,0.11504794846811608,0,6.356103708118066,0.6735251272057976,0.38344204541548227,0.3755338407222352,1,1,0,2.8093667594364597,2.2607628757111216,0.0,0,0,0,0,122.0,24.4,0.6666666666666666
1781.0,1781,8,1,126.0,0.0,126.0,5,0.11506625413618526,0,6.36927134688182,0.6735983498780744,0.39107593205409846,0.3795338407222352,1,1,0,2.829608137744805,2.25698104585747,0.0,0,0,0,0,126.0,25.2,0.6666666666666666
1782.0,1782,9,1,123.0,0.0,123.0,5,0.11505526346737313,0,6.446721903407304,0.6735543872028258,0.3992957454303414,0.38353384072223523,1,1,0,3.2411859912463834,1.9422163880127465,0.0,0,0,0,0,123.0,24.6,0.6666666666666666
1783.0,1783,9,1,122.0,0.0,122.0,5,0.11501376646096648,0,6.385355786033905,0.6733883991771993,0.4081256855584743,0.38753384072223523,1,1,0,2.8154794758700663,2.2912152566723156,0.0,0,0,0,0,122.0,24.4,0.6666666666666666
1784.0,1784,9,1,124.0,0.0,124.0,5,0.11494069421857755,0,6.109513883721756,0.6730961102076435,0.41758713040625284,0.39153384072223524,1,1,0,2.6497419042680823,2.112150450384113,0.0,0,0,0,0,124.0,24.8,0.6666666666666666
1785.0,1785,9,1,131.0,0.0,131.0,4,0.11483515740566771,1,6.60143265133441,0.6726739629560042,0.4276978666644494,0.39553384072223524,1,1,0,2.9476970330614782,2.429093781106535,0.0,0,0,0,0,131.0,32.75,0.6666666666666666
1786.0,1786,9,1,129.0,0.0,129.0,4,0.11469648683844055,1,6.15264510802452,0.6721192806870956,0.43847127800899277,0.39953384072223525,1,1,0,2.7021088970415703,2.113697487989079,0.0,0,0,0,0,129.0,32.25,0.6666666666666666
1787.0,1787,9,1,128.0,0.0,128.0,3,0.11452427514537974,2,6.232421985223378,0.6714304339148524,0.44991551187020895,0.40353384072223525,1,1,0,2.632842945662752,2.282684535866472,0.0,0,0,0,0,128.0,42.666666666666664,0.6666666666666666
1788.0,1788,10,1,125.0,0.0,125.0,4,0.11431841816135582,1,6.267085554372382,0.6706070059787567,0.4620326515506876,0.40753384072223525,1,1,0,2.630343677342121,2.328513265623356,0.0,0,0,0,0,125.0,31.25,0.6666666666666666
1789.0,1789,10,1,123.0,0.0,123.0,3,0.1140791544347193,2,6.251930784967766,0.6696499510722106,0.4748179260834176,0.41153384072223526,1,1,0,2.7127985419784926,2.2271149392312144,0.0,0,0,0,0,123.0,41.0,0.6666666666666666
1790.0,1790,10,1,123.0,0.0,123.0,5,0.11380710099094038,0,6.481074605067119,0.6685617372970948,0.48825899495899655,0.41553384072223526,1,1,0,3.0525031377185043,2.173840118615394,0.0,0,0,0,0,123.0,24.6,0.6666666666666666
1791.0,1791,10,1,120.0,0.0,120.0,4,0.11350328333076534,2,6.7790797403968694,0.6673464666563947,0.5023353481624971,0.41953384072223526,1,1,0,2.9358814962491824,2.6629681792469038,0.0,0,0,0,0,120.0,30.0,0.6666666666666666
1792.0,1792,10,1,118.0,0.0,118.0,5,0.09650249091168997,2,8.949950326579646,0.6660099636467599,0.5170178632106712,0.42353384072223527,1,1,1,2.9344230987972675,2.484962863009196,2.0180519464180944,0,0,0,0,118.0,23.6,1.0
1793.0,1793,10,1,115.0,0.0,115.0,7,0.09613995609810935,0,8.615860466228096,0.6645598243924374,0.5322685594822837,0.42753384072223527,1,1,1,2.8816667245735172,2.3494558247992607,1.7887030334123426,0,0,0,0,115.0,16.428571428571427,1.0
1794.0,1794,11,1,112.0,0.0,112.0,7,0.09575135479012636,0,8.884848257020737,0.6630054191605055,0.5480405856419431,0.4315338407222353,1,1,1,2.9575337825107475,2.4378241761124433,1.9607023626527302,0,0,0,0,112.0,16.0,1.0
1795.0,1795,11,1,106.0,0.0,106.0,6,0.09533946066428844,1,8.866039659871035,0.6613578426571538,0.5642784681587018,0.4355338407222353,1,1,1,2.9323667702243537,2.4659226465135857,1.9342601581008543,0,0,0,0,106.0,17.666666666666668,1.0
1796.0,1796,11,1,102.0,0.0,102.0,7,0.09490745217615935,1,9.443146095943515,0.6596298087046375,0.5809186379212836,0.4395338407222353,1,1,1,3.406728226728693,2.7028311517532764,1.9443732414474246,0,0,0,0,102.0,14.571428571428571,1.0
1797.0,1797,11,1,115.0,0.0,115.0,7,0.09445887216063159,0,8.486740831814497,0.6578354886425264,0.5978902382318387,0.4435338407222353,1,1,1,2.696026579728511,2.4566919743604085,1.7057074856792005,0,0,0,1,115.0,16.428571428571427,1.0
1798.0,1798,11,1,110.0,0.0,110.0,8,0.09399757397816026,0,9.026456472146448,0.655990295912641,0.6151162018812655,0.4475338407222353,1,1,1,2.87183261884607,2.556710091816709,2.1045278795202798,0,0,0,0,110.0,13.75,1.0
1799.0,1799,11,1,107.0,0.0,107.0,6,0.09352765563398642,1,8.636524904710793,0.6541106225359457,0.632514568764742,0.4515338407222353,1,1,1,2.9853279765293887,2.6328089519321454,1.427519202426958,0,0,0,0,107.0,17.833333333333332,1.0
1800.0,1800,12,1,102.0,0.0,102.0,5,0.10972005073889021,0,6.832077886705885,0.6522135362888941,0.6499999999999999,0.4555338407222353,1,1,0,3.419658313479062,2.2454390449032937,0.0,0,0,1,0,102.0,20.4,0.6666666666666666
1801.0,1801,12,1,110.0,0.0,110.0,5,0.1092457791771273,1,6.6683531887924845,0.6503164500418426,0.667485431235258,0.4595338407222353,1,1,0,2.8863855187620193,2.5740559672285857,0.0,0,0,1,0,110.0,22.0,0.6666666666666666
1802.0,1802,12,1,106.0,0.0,106.0,5,0.10877586083295346,0,6.59615212490679,0.6484367766651472,0.6848837981187346,0.4635338407222353,1,1,0,2.970044582833868,2.4001455732996204,0.0,0,0,1,0,106.0,21.2,0.6666666666666666
1803.0,1803,12,1,102.0,0.0,102.0,5,0.10831456265048214,1,6.976748021371372,0.646591583935262,0.7021097617681613,0.4675338407222353,1,1,0,3.090749230849718,2.755185795864496,0.0,0,0,1,0,102.0,20.4,0.6666666666666666
1804.0,1804,12,1,96.0,0.0,96.0,6,0.10786598263495437,0,7.009210986113204,0.6447972638731508,0.7190813620787164,0.4715338407222353,1,1,0,3.3144601487336383,2.5720535839078664,0.0,0,0,1,0,96.0,16.0,0.6666666666666666
1805.0,1805,12,1,92.0,0.0,92.0,5,0.10743397414682529,0,6.677801081152875,0.6430692299206345,0.7357215318412982,0.4755338407222353,1,1,0,3.104850045401759,2.3674013060393353,0.0,0,0,1,0,92.0,18.4,0.6666666666666666
1806.0,1806,13,1,93.0,0.0,93.0,4,0.10702208002098737,2,7.073939831167084,0.6414216534172829,0.7519594143580568,0.4795338407222353,1,1,0,3.3371231466309923,2.6303016423278627,0.0,0,0,1,0,93.0,23.25,0.6666666666666666
1807.0,1807,13,1,91.0,0.0,91.0,5,0.10663347871300438,1,6.912873841757462,0.6398672481853509,0.7677314405177162,0.4835338407222353,1,1,0,3.2412957733978804,2.5247965287989462,0.0,0,0,1,0,91.0,18.2,0.6666666666666666
1808.0,1808,13,1,89.0,0.0,89.0,4,0.10627094389942376,1,6.741613727122773,0.6384171089310284,0.7829821367893287,0.4875338407222353,1,1,0,3.183916763866628,2.3681003950368384,0.0,0,0,1,0,89.0,22.25,0.6666666666666666
1809.0,1809,13,1,86.0,0.0,86.0,6,0.10593681814701505,0,7.090877006391096,0.6370806059213936,0.7976646518375027,0.4915338407222353,1,1,0,3.3775257644261916,2.611070493562679,0.0,0,0,1,0,86.0,14.333333333333334,0.6666666666666666
1810.0,1810,13,1,90.0,0.0,90.0,6,0.10563300048684005,0,6.98411930837293,0.6358653352806934,0.8117410050410034,0.49553384072223533,1,1,0,3.291335069743958,2.5638140657222044,0.0,0,0,1,0,90.0,15.0,0.6666666666666666
1811.0,1811,13,1,87.0,0.0,87.0,4,0.10536094704306109,2,7.064583952405019,0.6347771215055777,0.8251820739165823,0.49953384072223533,1,1,0,3.349681446785962,2.606048493720311,0.0,0,0,1,0,87.0,21.75,0.6666666666666666
1812.0,1812,14,2,85.0,0.0,85.0,5,0.10512168331642457,0,6.110035175647401,0.6338200665990317,0.8379673484493124,0.5035338407222353,1,1,0,2.773408411354421,1.9891355582048307,0.0,0,0,1,0,85.0,17.0,0.6666666666666666
1813.0,1813,14,2,82.0,0.0,82.0,3,0.10491582633240065,2,6.287850526195354,0.6329966386629359,0.8500844881297909,0.5075338407222353,1,1,0,2.88063129935048,2.1041818583937117,0.0,0,0,1,0,82.0,27.333333333333332,0.6666666666666666
1814.0,1814,14,2,78.0,0.0,78.0,4,0.10474361463933984,1,6.438903724380897,0.6323077918906926,0.8615287219910073,0.5115338407222353,1,1,0,2.8466103851291664,2.327019270346955,0.0,0,0,1,0,78.0,19.5,0.6666666666666666
1815.0,1815,14,2,74.0,0.0,74.0,5,0.10460494407211268,0,6.244855050555658,0.6317531096217841,0.8723021333355505,0.5155338407222353,1,1,0,2.8975342660426175,2.033534547151954,0.0,0,0,1,0,74.0,14.8,0.6666666666666666
1816.0,1816,14,2,71.0,0.0,71.0,5,0.10449940725920284,0,6.364745431575171,0.6313309623701446,0.882412869593747,0.5195338407222353,1,1,0,2.8837134775199056,2.1972183119490585,0.0,0,0,1,0,71.0,14.2,0.6666666666666666
1817.0,1817,14,2,68.0,0.0,68.0,5,0.10442633501681392,0,6.393532257440561,0.6310386734005891,0.8918743144415255,0.5235338407222353,1,1,0,2.827985126636011,2.28893019516469,0.0,0,0,1,0,68.0,13.6,0.6666666666666666
1818.0,1818,15,2,65.0,0.0,65.0,5,0.10438483801040727,0,6.017378253114226,0.6308726853749623,0.9007042545696586,0.5275338407222353,1,1,0,2.74186495466528,1.9048578617275034,0.0,0,0,1,0,65.0,13.0,0.6666666666666666
1819.0,1819,15,2,59.0,0.0,59.0,7,0.08770718067492846,0,8.339765292939372,0.6308287226997138,0.9089240679459014,0.5315338407222353,1,1,1,2.813785588520119,2.222006902783793,1.6389141248703045,0,0,0,0,59.0,8.428571428571429,1.0
1820.0,1820,15,2,54.0,0.0,54.0,6,0.08772548634299766,1,8.283197189990101,0.6309019453719906,0.9165579545845175,0.5355338407222353,1,1,1,2.578902264033025,2.4182542817795154,1.6068399416750876,0,0,0,0,54.0,9.0,1.0
1821.0,1821,15,2,47.0,0.0,47.0,7,0.08777177281406998,0,7.965174572802341,0.6310870912562799,0.9236322251630709,0.5395338407222353,1,1,1,2.683862047826399,1.9689451738566603,1.5536609943198667,0,0,0,0,47.0,6.714285714285714,1.0
1822.0,1822,15,2,41.0,0.0,41.0,6,0.08784465119141252,1,8.10463041134528,0.6313786047656501,0.9301746576162202,0.5435338407222353,1,1,1,2.624290389242894,2.142212243080973,1.6142853818577305,0,0,0,0,41.0,6.833333333333333,1.0
1823.0,1823,15,2,36.0,0.0,36.0,7,0.08794268770774351,0,8.2080406778363,0.631770750830974,0.9362139272896006,0.5475338407222353,1,1,1,2.688842216145132,2.064687177346045,1.7565214538041958,0,0,0,0,36.0,5.142857142857143,1.0
1824.0,1824,16,2,33.0,0.0,33.0,3,0.1018074261655206,2,7.089649447183531,0.6872297046620824,0.35822088754574566,0.3971847054280788,1,1,1,2.2518991089491704,1.7209102366350415,1.1392524633952013,0,0,0,0,33.0,11.0,1.0
1825.0,1825,16,2,31.0,0.0,31.0,3,0.10192916690728793,2,7.279095101152807,0.6877166676291516,0.36378607271039926,0.4011847054280788,1,1,1,2.3413261580944162,1.872588013094719,1.1349547052518734,0,0,0,0,31.0,10.333333333333334,1.0
1826.0,1826,16,2,26.0,0.0,26.0,5,0.1020272034236189,0,7.612720112644506,0.6881088136944756,0.36982534238377957,0.40518470542807883,1,1,1,2.3725539898574732,1.9019627378919308,1.4913834130562278,0,0,0,0,26.0,5.2,1.0
1827.0,1827,16,2,26.0,0.0,26.0,3,0.10210008180096145,2,7.233398188953394,0.6884003272038458,0.37636777483692907,0.40918470542807883,1,1,1,1.8826280333831131,2.153802738219976,1.2553169645886515,0,0,0,0,26.0,8.666666666666666,1.0
1828.0,1828,16,2,23.0,0.0,23.0,6,0.10214636827203376,0,7.577713512892337,0.6885854730881351,0.38344204541548227,0.41318470542807884,1,1,1,2.351389652284432,1.8598872799820447,1.5108649588489442,0,0,0,0,23.0,3.8333333333333335,1.0
1829.0,1829,16,2,19.0,0.0,19.0,4,0.10216467394010297,1,7.544406527834925,0.6886586957604118,0.39107593205409846,0.41718470542807884,1,1,1,2.4393017981649017,1.8172432814882724,1.4239630801404828,0,0,0,0,19.0,4.75,1.0
1830.0,1830,17,2,14.0,0.0,14.0,5,0.10215368327129082,0,7.169172315745969,0.6886147330851632,0.3992957454303414,0.42118470542807884,1,1,1,2.219693420044309,1.6895127555194427,1.3022592191187088,0,0,0,0,14.0,2.8,1.0
1831.0,1831,17,2,12.0,0.0,12.0,6,0.10211218626488416,0,7.334717384379072,0.6884487450595367,0.4081256855584743,0.42518470542807885,1,1,1,2.297879578553789,1.5750599034062505,1.5454572485138012,0,0,0,0,12.0,2.0,1.0
1832.0,1832,17,2,18.0,0.0,18.0,6,0.10203911402249526,0,7.614458656462724,0.688156456089981,0.41758713040625284,0.42918470542807885,1,1,1,2.5123085256701314,1.8717605903991072,1.3840042045091658,0,0,0,0,18.0,3.0,1.0
1833.0,1833,17,2,15.0,0.0,15.0,5,0.1019335772095854,1,7.475297054953943,0.6877343088383416,0.4276978666644494,0.43318470542807885,1,1,1,2.266598320304423,1.7520290701950607,1.575493928192945,0,0,0,0,15.0,3.0,1.0
1834.0,1834,17,2,10.0,0.0,10.0,6,0.10179490664235825,0,7.511871986014521,0.687179626569433,0.43847127800899277,0.43718470542807886,1,1,1,2.560945697850366,1.7793889594418013,1.299505325225983,0,0,0,0,10.0,1.6666666666666667,1.0
1835.0,1835,17,2,8.0,0.0,8.0,4,0.10162269494929745,2,7.701024586530692,0.6864907797971898,0.44991551187020895,0.44118470542807886,1,1,1,2.6629112871486504,1.8695528444737937,1.34381660154092,0,0,0,0,8.0,2.0,1.0
1836.0,1836,18,2,3.0,0.0,3.0,5,0.10141683796527351,2,8.018168181190134,0.6856673518610941,0.4620326515506876,0.44518470542807886,1,1,1,2.662488976484126,1.8413221084819011,1.7688991415216408,0,0,0,0,3.0,0.6,1.0
1837.0,1837,18,2,0.0,0.0,0.0,4,0.11784424090530368,0,5.6267153762808535,0.6847102969545481,0.4748179260834176,0.44918470542807887,1,0,1,2.442539799459155,0.0,1.7158544208919126,0,0,0,0,0.0,0.0,0.6666666666666666
1838.0,1838,18,2,0.0,0.0,0.0,2,0.11757218746152473,0,5.2957960980007694,0.6836220831794322,0.48825899495899655,0.45318470542807887,1,0,1,2.3833234092044124,0.0,1.361421713296549,0,0,0,0,0.0,0.0,0.6666666666666666
1839.0,1839,18,2,0.0,0.0,0.0,0,0.0,0,5.57545646011004,0.6824068125387321,0.5023353481624971,0.4571847054280789,1,0,1,2.356608911842599,0.0,1.7377116632949503,0,0,0,0,0.0,0.0,0.6666666666666666
1840.0,1840,18,2,8.0,0.0,8.0,3,0.11693424404894101,0,5.315537951436167,0.6810703095290973,0.5170178632106712,0.4611847054280789,1,0,1,2.435300213743596,0.0,1.334122225551613,0,0,0,0,8.0,2.6666666666666665,0.6666666666666666
1841.0,1841,18,2,5.0,0.0,5.0,4,0.11657170923536037,0,5.2395265352463944,0.6796201702747748,0.5322685594822837,0.4651847054280789,1,0,1,2.1684901286978335,0.0,1.5059180403601597,0,0,0,1,5.0,1.25,0.6666666666666666
1842.0,1842,19,2,1.0,0.0,1.0,4,0.1161831079273774,0,5.678377160753431,0.678065765042843,0.5480405856419431,0.4691847054280789,1,0,1,2.4413956236615326,0.0,1.7815758272802562,0,0,0,0,1.0,0.25,0.6666666666666666
1843.0,1843,19,2,1.0,0.0,1.0,2,0.11577121380153946,1,5.08159306965714,0.6764181885394912,0.5642784681587018,0.4731847054280789,1,0,1,2.187351126400853,0.0,1.2896402106705724,0,0,0,0,1.0,0.5,0.6666666666666666
1844.0,1844,19,2,6.0,0.0,6.0,4,0.11533920531341038,0,5.500331092704911,0.6746901545869749,0.5809186379212836,0.4771847054280789,1,0,1,2.511778294816678,0.0,1.488635571064462,0,0,0,0,6.0,1.5,0.6666666666666666
1845.0,1845,19,2,6.0,0.0,6.0,3,0.11489062529788263,0,5.123304378150236,0.6728958345248638,0.5978902382318387,0.4811847054280789,1,0,1,2.2828943987914188,0.0,1.2462360738963763,0,0,0,0,6.0,2.0,0.6666666666666666
1846.0,1846,19,2,6.0,0.0,6.0,5,0.11442932711541129,0,5.738274319177878,0.6710506417949784,0.6151162018812655,0.4851847054280789,1,0,1,2.5229120020790243,0.0,1.7749308968933217,0,0,0,0,6.0,1.2,0.6666666666666666
1847.0,1847,19,2,3.0,0.0,3.0,4,0.11395940877123747,1,5.941947816527255,0.6691709684182832,0.632514568764742,0.4891847054280789,1,0,1,2.830836921653953,0.0,1.7215978490051151,0,0,0,0,3.0,0.75,0.6666666666666666
1848.0,1848,20,2,0.0,0.0,0.0,4,0.11348513720947456,0,5.728810624472476,0.6672738821712315,0.6499999999999999,0.4931847054280789,1,0,1,2.708086705999382,0.0,1.5779265745912132,0,0,0,0,0.0,0.0,0.6666666666666666
1849.0,1849,20,2,1.0,0.0,1.0,4,0.11301086564771165,0,5.438523332544767,0.66537679592418,0.667485431235258,0.4971847054280789,1,0,1,2.3168486634473444,0.0,1.6063055022336148,0,0,0,0,1.0,0.25,0.6666666666666666
1850.0,1850,20,2,0.0,0.0,0.0,1,0.11254094730353784,0,5.597228288383953,0.6634971225474846,0.6848837981187346,0.5011847054280789,1,0,1,2.5036964080882234,0.0,1.6178389523917183,0,0,0,0,0.0,0.0,0.6666666666666666
1851.0,1851,20,2,2.0,0.0,2.0,5,0.1120796491210665,0,5.669336835476408,0.6616519298175993,0.7021097617681613,0.5051847054280789,1,0,1,2.5653789582928517,0.0,1.646292086052659,0,0,0,0,2.0,0.4,0.6666666666666666
1852.0,1852,20,2,6.0,0.0,6.0,3,0.11163106910553874,1,5.452455596873242,0.6598576097554884,0.7190813620787164,0.5091847054280789,1,0,1,2.5816123414983783,0.0,1.358957154593174,0,0,0,0,6.0,2.0,0.6666666666666666
1853.0,1853,20,2,6.0,0.0,6.0,3,0.11119906061740964,0,5.318655811529402,0.6581295758029719,0.7357215318412982,0.5131847054280789,1,0,1,2.4569125052891687,0.0,1.3164072591225842,0,0,0,0,6.0,2.0,0.6666666666666666
1854.0,1854,21,2,3.0,0.0,3.0,3,0.11078716649157172,2,5.6681671970629,0.6564819992996203,0.7519594143580568,0.5171847054280789,1,0,1,2.6326197717616706,0.0,1.5775892245669543,0,0,0,0,3.0,1.0,0.6666666666666666
1855.0,1855,21,2,1.0,0.0,1.0,4,0.11039856518358876,0,5.535730449640257,0.6549275940676883,0.7677314405177162,0.5211847054280789,1,0,1,2.577297456893644,0.0,1.4673656051566764,0,0,0,0,1.0,0.25,0.6666666666666666
1856.0,1856,21,2,0.0,0.0,0.0,2,0.11003603037000811,0,5.8580862264556774,0.6534774548133658,0.7829821367893287,0.5251847054280789,1,0,1,2.7396608850488264,0.0,1.7079468980207715,0,0,0,0,0.0,0.0,0.6666666666666666
1857.0,1857,21,2,9.0,0.0,9.0,4,0.10970190461759943,1,5.631424960034998,0.6521409518037311,0.7976646518375027,0.5291847054280789,1,0,1,2.5402470691203476,0.0,1.6240341309233999,0,0,0,0,9.0,2.25,0.6666666666666666
1858.0,1858,21,2,12.0,0.0,12.0,3,0.1093980869574244,1,5.566440799859201,0.6509256811630308,0.8117410050410034,0.5331847054280789,1,0,1,2.622494036512411,0.0,1.4605569633115898,0,0,0,0,12.0,4.0,0.6666666666666666
1859.0,1859,21,2,7.0,0.0,7.0,5,0.10912603351364544,0,5.583282812472693,0.6498374673879151,0.8251820739165823,0.537184705428079,1,0,1,2.547416619870996,0.0,1.5566868957198703,0,0,0,0,7.0,1.4,0.6666666666666666
1860.0,1860,22,3,11.0,0.0,11.0,2,0.10888676978700895,1,5.185606612872886,0.6488804124813691,0.8379673484493124,0.541184705428079,1,0,1,2.2361721417441034,0.0,1.370836124347003,0,0,0,0,11.0,5.5,0.6666666666666666
1861.0,1861,22,3,18.0,0.0,18.0,3,0.10868091280298503,0,5.194348822625214,0.6480569845452734,0.8500844881297909,0.545184705428079,1,0,1,2.3876501601637954,0.0,1.2302858681177222,0,0,0,0,18.0,6.0,0.6666666666666666
1862.0,1862,22,3,15.0,0.0,15.0,3,0.10850870110992422,0,5.261225471382743,0.6473681377730302,0.8615287219910073,0.549184705428079,1,0,1,2.3282298323852806,0.0,1.3733020068431483,0,0,0,0,15.0,5.0,0.6666666666666666
1863.0,1863,22,3,14.0,0.0,14.0,2,0.10837003054269703,1,5.296915788056193,0.6468134555041215,0.8723021333355505,0.553184705428079,1,0,1,2.2986177367534792,0.0,1.4475269983167611,0,0,0,0,14.0,7.0,0.6666666666666666
1864.0,1864,22,3,15.0,0.0,15.0,5,0.09159782706312056,0,7.369435066242858,0.6463913082524821,0.882412869593747,0.557184705428079,1,1,1,2.3761239087319295,1.6821400159296587,1.4035299081419832,0,0,0,0,15.0,3.0,1.0
1865.0,1865,22,3,15.0,0.0,15.0,4,0.09152475482073162,1,7.450713290016781,0.6460990192829265,0.8918743144415255,0.561184705428079,1,1,1,2.2341174492827074,1.9767179763221951,1.3525561869160732,0,0,0,0,15.0,3.75,1.0
1866.0,1866,23,3,10.0,0.0,10.0,6,0.09148325781432497,0,7.627327181927606,0.6459330312572998,0.9007042545696586,0.565184705428079,1,1,1,2.5205349191030293,1.9004013590000532,1.3632226993064245,0,0,0,0,10.0,1.6666666666666667,1.0
1867.0,1867,23,3,7.0,0.0,7.0,5,0.09147226714551283,0,7.36093924514905,0.6458890685820513,0.9089240679459014,0.569184705428079,1,1,1,2.267072728880014,1.691856116982564,1.4922452105737336,0,0,0,0,7.0,1.4,1.0
1868.0,1868,23,3,10.0,0.0,10.0,5,0.09149057281358201,0,7.00922955641526,0.645962291254328,0.9165579545845175,0.573184705428079,1,1,1,2.1274989288074453,1.6607142512489257,1.223323765462704,0,0,0,0,10.0,2.0,1.0
1869.0,1869,23,3,7.0,0.0,7.0,5,0.09153685928465435,0,7.3962203422723825,0.6461474371386174,0.9236322251630709,0.577184705428079,1,1,1,2.251997928564283,1.899127146698149,1.3441503525780456,0,0,0,0,7.0,1.4,1.0
1870.0,1870,23,3,4.0,0.0,4.0,5,0.09160973766199688,0,7.570376245282577,0.6464389506479875,0.9301746576162202,0.581184705428079,1,1,1,2.3663790921046766,2.0678095065763253,1.2787817079222186,0,0,0,0,4.0,0.8,1.0
1871.0,1871,23,3,0.0,0.0,0.0,5,0.09170777417832787,0,7.489938761539243,0.6468310967133115,0.9362139272896006,0.585184705428079,1,1,1,2.591892225446375,1.675472169075389,1.3450590574022891,0,0,0,0,0.0,0.0,1.0
1872.0,1872,0,3,0.0,0.0,0.0,2,0.09905426355875493,0,6.737645411555927,0.6762170542350198,0.35822088754574566,0.36965307936042224,1,1,1,2.093337247506791,1.4893962663949516,1.089323250543165,0,0,0,0,0.0,0.0,1.0
1873.0,1873,0,3,0.0,0.0,0.0,2,0.09917600430052227,0,7.094891272604197,0.6767040172020891,0.36378607271039926,0.37365307936042225,1,1,1,2.6567774496586196,1.4214559262133186,1.040380714883308,0,0,0,0,0.0,0.0,1.0
